Anio,Tipo,Sector,Gas,Cantidad
1998,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Uso de disolventes y otros productos,SOx (t),0.0
1998,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Uso de disolventes y otros productos,NOx (t),0.0
1998,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Uso de disolventes y otros productos,COVNM (t),463301.07255200006
1998,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Uso de disolventes y otros productos,CH4 (t),0.0
1998,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Uso de disolventes y otros productos,CO (t),0.0
1998,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Uso de disolventes y otros productos,CO2 (t),1184797.664287
1998,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Uso de disolventes y otros productos,N2O (t),2417.736968
1998,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Uso de disolventes y otros productos,NH3 (t),700.0
1998,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Uso de disolventes y otros productos,SF6 (t),6.9105919
1998,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Uso de disolventes y otros productos,HFC (t),529.0859414169998
1998,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Uso de disolventes y otros productos,PFC (t),0.12377189999999996
1998,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Transporte por carretera,SOx (t),24024.479995
1998,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Transporte por carretera,NOx (t),543246.4617250001
1998,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Transporte por carretera,COVNM (t),301481.470598
1998,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Transporte por carretera,CH4 (t),14252.764369
1998,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Transporte por carretera,CO (t),1487793.352216
1998,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Transporte por carretera,CO2 (t),71480874.36400001
1998,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Transporte por carretera,N2O (t),3590.5263660000005
1998,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Transporte por carretera,NH3 (t),4808.254928000001
1998,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Transporte por carretera,SF6 (t),0.0
1998,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Transporte por carretera,HFC (t),0.0
1998,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Transporte por carretera,PFC (t),0.0
1998,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Otros modos de transporte y maquinaria móvil,SOx (t),37854.29050107734
1998,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Otros modos de transporte y maquinaria móvil,NOx (t),261101.797233041
1998,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Otros modos de transporte y maquinaria móvil,COVNM (t),22061.993713709202
1998,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Otros modos de transporte y maquinaria móvil,CH4 (t),545.7010720788
1998,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Otros modos de transporte y maquinaria móvil,CO (t),55015.774759081665
1998,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Otros modos de transporte y maquinaria móvil,CO2 (t),18965534.65674362
1998,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Otros modos de transporte y maquinaria móvil,N2O (t),643.1905890077339
1998,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Otros modos de transporte y maquinaria móvil,NH3 (t),32.308106
1998,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Otros modos de transporte y maquinaria móvil,SF6 (t),0.0
1998,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Otros modos de transporte y maquinaria móvil,HFC (t),0.0
1998,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Otros modos de transporte y maquinaria móvil,PFC (t),0.0
1998,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Tratamiento y eliminación de residuos,SOx (t),23653.603171340004
1998,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Tratamiento y eliminación de residuos,NOx (t),5216.292120069999
1998,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Tratamiento y eliminación de residuos,COVNM (t),2101.84725953
1998,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Tratamiento y eliminación de residuos,CH4 (t),445792.7354295199
1998,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Tratamiento y eliminación de residuos,CO (t),7318.1233839
1998,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Tratamiento y eliminación de residuos,CO2 (t),1003986.2246999999
1998,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Tratamiento y eliminación de residuos,N2O (t),3203.7011137100008
1998,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Tratamiento y eliminación de residuos,NH3 (t),2525.2755170000005
1998,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Tratamiento y eliminación de residuos,SF6 (t),0.0
1998,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Tratamiento y eliminación de residuos,HFC (t),0.0
1998,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Tratamiento y eliminación de residuos,PFC (t),0.0
1998,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Agricultura,SOx (t),4432.638844
1998,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Agricultura,NOx (t),28133.950379
1998,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Agricultura,COVNM (t),285349.933456
1998,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Agricultura,CH4 (t),885719.3793519998
1998,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Agricultura,CO (t),414819.14317600004
1998,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Agricultura,CO2 (t),116151.64200030001
1998,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Agricultura,N2O (t),46739.93927684201
1998,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Agricultura,NH3 (t),341496.6783629999
1998,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Agricultura,SF6 (t),0.0
1998,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Agricultura,HFC (t),0.0
1998,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Agricultura,PFC (t),0.0
1998,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Otras fuentes y sumideros (naturaleza),SOx (t),1470.3035009999994
1998,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Otras fuentes y sumideros (naturaleza),NOx (t),41360.96636499999
1998,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Otras fuentes y sumideros (naturaleza),COVNM (t),1169050.6788170002
1998,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Otras fuentes y sumideros (naturaleza),CH4 (t),79782.57504
1998,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Otras fuentes y sumideros (naturaleza),CO (t),211350.836
1998,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Otras fuentes y sumideros (naturaleza),CO2 (t),0.0
1998,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Otras fuentes y sumideros (naturaleza),N2O (t),23994.512712000003
1998,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Otras fuentes y sumideros (naturaleza),NH3 (t),3663.2953939999998
1998,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Otras fuentes y sumideros (naturaleza),SF6 (t),0.0
1998,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Otras fuentes y sumideros (naturaleza),HFC (t),0.0
1998,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Otras fuentes y sumideros (naturaleza),PFC (t),0.0
1998,METALES PESADOS,Combustión en la producción y transformación de energía,As (t),5.033718711310001
1998,METALES PESADOS,Combustión en la producción y transformación de energía,Cd (t),4.69324133488
1998,METALES PESADOS,Combustión en la producción y transformación de energía,Cr (t),13.873562679309998
1998,METALES PESADOS,Combustión en la producción y transformación de energía,Cu (t),9.57800437833
1998,METALES PESADOS,Combustión en la producción y transformación de energía,Hg (t),6.10262986274
1998,METALES PESADOS,Combustión en la producción y transformación de energía,Ni (t),159.58610976367
1998,METALES PESADOS,Combustión en la producción y transformación de energía,Pb (t),7.278503477909998
1998,METALES PESADOS,Combustión en la producción y transformación de energía,Se (t),4.906397479679999
1998,METALES PESADOS,Combustión en la producción y transformación de energía,Zn (t),20.648716991019995
1998,METALES PESADOS,Combustión en la producción y transformación de energía,"PM2,5 (t)",13.987708999999999
1998,METALES PESADOS,Combustión en la producción y transformación de energía,PM10 (t),13.987708999999999
1998,METALES PESADOS,Combustión en la producción y transformación de energía,PST (t),13.987708999999999
1998,METALES PESADOS,Combustión en la producción y transformación de energía,BC (t),0.0
1998,METALES PESADOS,Plantas de combustión no industrial,As (t),0.686359109
1998,METALES PESADOS,Plantas de combustión no industrial,Cd (t),0.287333495
1998,METALES PESADOS,Plantas de combustión no industrial,Cr (t),0.8028997699999998
1998,METALES PESADOS,Plantas de combustión no industrial,Cu (t),0.686359109
1998,METALES PESADOS,Plantas de combustión no industrial,Hg (t),0.20087036700000005
1998,METALES PESADOS,Plantas de combustión no industrial,Ni (t),1.6835702000000001
1998,METALES PESADOS,Plantas de combustión no industrial,Pb (t),1.410949769
1998,METALES PESADOS,Plantas de combustión no industrial,Se (t),0.287333495
1998,METALES PESADOS,Plantas de combustión no industrial,Zn (t),0.42611531999999996
1998,METALES PESADOS,Plantas de combustión no industrial,"PM2,5 (t)",0.01354
1998,METALES PESADOS,Plantas de combustión no industrial,PM10 (t),0.01354
1998,METALES PESADOS,Plantas de combustión no industrial,PST (t),0.01354
1998,METALES PESADOS,Plantas de combustión no industrial,BC (t),0.0
1998,METALES PESADOS,Plantas de combustión industrial,As (t),13.274585354360001
1998,METALES PESADOS,Plantas de combustión industrial,Cd (t),14.030269815510003
1998,METALES PESADOS,Plantas de combustión industrial,Cr (t),14.798447057389996
1998,METALES PESADOS,Plantas de combustión industrial,Cu (t),75.12289141884001
1998,METALES PESADOS,Plantas de combustión industrial,Hg (t),4.56729788266
1998,METALES PESADOS,Plantas de combustión industrial,Ni (t),106.99935764425001
1998,METALES PESADOS,Plantas de combustión industrial,Pb (t),143.39380168419004
1998,METALES PESADOS,Plantas de combustión industrial,Se (t),63.01848302297999
1998,METALES PESADOS,Plantas de combustión industrial,Zn (t),166.63775441798003
1998,METALES PESADOS,Plantas de combustión industrial,"PM2,5 (t)",0.0
1998,METALES PESADOS,Plantas de combustión industrial,PM10 (t),0.0
1998,METALES PESADOS,Plantas de combustión industrial,PST (t),0.0
1998,METALES PESADOS,Plantas de combustión industrial,BC (t),0.0
1998,METALES PESADOS,Procesos industriales sin combustión,As (t),0.09871004784800001
1998,METALES PESADOS,Procesos industriales sin combustión,Cd (t),1.3234224470400004
1998,METALES PESADOS,Procesos industriales sin combustión,Cr (t),1.2090581549919999
1998,METALES PESADOS,Procesos industriales sin combustión,Cu (t),0.25541373827200003
1998,METALES PESADOS,Procesos industriales sin combustión,Hg (t),1.742967324392
1998,METALES PESADOS,Procesos industriales sin combustión,Ni (t),6.782700502912001
1998,METALES PESADOS,Procesos industriales sin combustión,Pb (t),16.476299756567997
1998,METALES PESADOS,Procesos industriales sin combustión,Se (t),0.013312056000000001
1998,METALES PESADOS,Procesos industriales sin combustión,Zn (t),42.002998134416
1998,METALES PESADOS,Procesos industriales sin combustión,"PM2,5 (t)",0.0
1998,METALES PESADOS,Procesos industriales sin combustión,PM10 (t),0.0
1998,METALES PESADOS,Procesos industriales sin combustión,PST (t),0.0
1998,METALES PESADOS,Procesos industriales sin combustión,BC (t),0.0
1998,METALES PESADOS,Extracción y distribución de combustibles fósiles y energía geotérmica,As (t),0.0
1998,METALES PESADOS,Extracción y distribución de combustibles fósiles y energía geotérmica,Cd (t),0.0
1998,METALES PESADOS,Extracción y distribución de combustibles fósiles y energía geotérmica,Cr (t),0.0
1998,METALES PESADOS,Extracción y distribución de combustibles fósiles y energía geotérmica,Cu (t),0.0
1998,METALES PESADOS,Extracción y distribución de combustibles fósiles y energía geotérmica,Hg (t),0.0
1998,METALES PESADOS,Extracción y distribución de combustibles fósiles y energía geotérmica,Ni (t),0.0
1998,METALES PESADOS,Extracción y distribución de combustibles fósiles y energía geotérmica,Pb (t),0.0
1998,METALES PESADOS,Extracción y distribución de combustibles fósiles y energía geotérmica,Se (t),0.0
1998,METALES PESADOS,Extracción y distribución de combustibles fósiles y energía geotérmica,Zn (t),0.0
1998,METALES PESADOS,Extracción y distribución de combustibles fósiles y energía geotérmica,"PM2,5 (t)",0.0
1998,METALES PESADOS,Extracción y distribución de combustibles fósiles y energía geotérmica,PM10 (t),0.0
1998,METALES PESADOS,Extracción y distribución de combustibles fósiles y energía geotérmica,PST (t),0.0
1998,METALES PESADOS,Extracción y distribución de combustibles fósiles y energía geotérmica,BC (t),0.0
1998,METALES PESADOS,Uso de disolventes y otros productos,As (t),0.0
1998,METALES PESADOS,Uso de disolventes y otros productos,Cd (t),0.0
1998,METALES PESADOS,Uso de disolventes y otros productos,Cr (t),0.0
1998,METALES PESADOS,Uso de disolventes y otros productos,Cu (t),0.0
1998,METALES PESADOS,Uso de disolventes y otros productos,Hg (t),0.0
1998,METALES PESADOS,Uso de disolventes y otros productos,Ni (t),0.0
1998,METALES PESADOS,Uso de disolventes y otros productos,Pb (t),0.0
1998,METALES PESADOS,Uso de disolventes y otros productos,Se (t),0.0
1998,METALES PESADOS,Uso de disolventes y otros productos,Zn (t),0.0
1998,METALES PESADOS,Uso de disolventes y otros productos,"PM2,5 (t)",0.0
1998,METALES PESADOS,Uso de disolventes y otros productos,PM10 (t),0.0
1998,METALES PESADOS,Uso de disolventes y otros productos,PST (t),0.0
1998,METALES PESADOS,Uso de disolventes y otros productos,BC (t),0.0
1998,METALES PESADOS,Transporte por carretera,As (t),0.004049087000000001
1998,METALES PESADOS,Transporte por carretera,Cd (t),0.28749849
1998,METALES PESADOS,Transporte por carretera,Cr (t),5.956322848
1998,METALES PESADOS,Transporte por carretera,Cu (t),118.78846217000002
1998,METALES PESADOS,Transporte por carretera,Hg (t),0.149751884
1998,METALES PESADOS,Transporte por carretera,Ni (t),0.551664832
1998,METALES PESADOS,Transporte por carretera,Pb (t),616.8876117309999
1998,METALES PESADOS,Transporte por carretera,Se (t),0.0031484039999999996
1998,METALES PESADOS,Transporte por carretera,Zn (t),95.672499206
1998,METALES PESADOS,Transporte por carretera,"PM2,5 (t)",27963.34693
1998,METALES PESADOS,Transporte por carretera,PM10 (t),31482.414715
1998,METALES PESADOS,Transporte por carretera,PST (t),36271.694224
1998,METALES PESADOS,Transporte por carretera,BC (t),0.0
1998,METALES PESADOS,Otros modos de transporte y maquinaria móvil,As (t),0.21496022000000006
1998,METALES PESADOS,Otros modos de transporte y maquinaria móvil,Cd (t),0.06494351450077339
1998,METALES PESADOS,Otros modos de transporte y maquinaria móvil,Cr (t),0.31547553650386695
1998,METALES PESADOS,Otros modos de transporte y maquinaria móvil,Cu (t),6.624210493131478
1998,METALES PESADOS,Otros modos de transporte y maquinaria móvil,Hg (t),0.10696022000000001
1998,METALES PESADOS,Otros modos de transporte y maquinaria móvil,Ni (t),7.1573546135054125
1998,METALES PESADOS,Otros modos de transporte y maquinaria móvil,Pb (t),0.24992044100000002
1998,METALES PESADOS,Otros modos de transporte y maquinaria móvil,Se (t),0.5375423515007735
1998,METALES PESADOS,Otros modos de transporte y maquinaria móvil,Zn (t),4.997249422077339
1998,METALES PESADOS,Otros modos de transporte y maquinaria móvil,"PM2,5 (t)",49.92905250386697
1998,METALES PESADOS,Otros modos de transporte y maquinaria móvil,PM10 (t),49.92905250386697
1998,METALES PESADOS,Otros modos de transporte y maquinaria móvil,PST (t),49.92905250386697
1998,METALES PESADOS,Otros modos de transporte y maquinaria móvil,BC (t),0.0
1998,METALES PESADOS,Tratamiento y eliminación de residuos,As (t),0.437404344
1998,METALES PESADOS,Tratamiento y eliminación de residuos,Cd (t),0.23240681799999996
1998,METALES PESADOS,Tratamiento y eliminación de residuos,Cr (t),1.1915717890000004
1998,METALES PESADOS,Tratamiento y eliminación de residuos,Cu (t),1.5137772600000001
1998,METALES PESADOS,Tratamiento y eliminación de residuos,Hg (t),0.754828914
1998,METALES PESADOS,Tratamiento y eliminación de residuos,Ni (t),0.5048805519999999
1998,METALES PESADOS,Tratamiento y eliminación de residuos,Pb (t),3.6560300139999997
1998,METALES PESADOS,Tratamiento y eliminación de residuos,Se (t),0.018053192
1998,METALES PESADOS,Tratamiento y eliminación de residuos,Zn (t),24.067821592999998
1998,METALES PESADOS,Tratamiento y eliminación de residuos,"PM2,5 (t)",3.7070760000000007
1998,METALES PESADOS,Tratamiento y eliminación de residuos,PM10 (t),3.7070760000000007
1998,METALES PESADOS,Tratamiento y eliminación de residuos,PST (t),3.7070760000000007
1998,METALES PESADOS,Tratamiento y eliminación de residuos,BC (t),0.0
1998,METALES PESADOS,Agricultura,As (t),0.0
1998,METALES PESADOS,Agricultura,Cd (t),0.0
1998,METALES PESADOS,Agricultura,Cr (t),0.0
1998,METALES PESADOS,Agricultura,Cu (t),0.0
1998,METALES PESADOS,Agricultura,Hg (t),0.0
1998,METALES PESADOS,Agricultura,Ni (t),0.0
1998,METALES PESADOS,Agricultura,Pb (t),0.0
1998,METALES PESADOS,Agricultura,Se (t),0.0
1998,METALES PESADOS,Agricultura,Zn (t),0.0
1998,METALES PESADOS,Agricultura,"PM2,5 (t)",3663.843124
1998,METALES PESADOS,Agricultura,PM10 (t),18773.039774999997
1998,METALES PESADOS,Agricultura,PST (t),51052.275643
1998,METALES PESADOS,Agricultura,BC (t),0.0
1998,METALES PESADOS,Otras fuentes y sumideros (naturaleza),As (t),0.0
1998,METALES PESADOS,Otras fuentes y sumideros (naturaleza),Cd (t),0.0
1998,METALES PESADOS,Otras fuentes y sumideros (naturaleza),Cr (t),0.0
1998,METALES PESADOS,Otras fuentes y sumideros (naturaleza),Cu (t),0.0
1998,METALES PESADOS,Otras fuentes y sumideros (naturaleza),Hg (t),0.0
1998,METALES PESADOS,Otras fuentes y sumideros (naturaleza),Ni (t),0.0
1998,METALES PESADOS,Otras fuentes y sumideros (naturaleza),Pb (t),0.0
1998,METALES PESADOS,Otras fuentes y sumideros (naturaleza),Se (t),0.0
1998,METALES PESADOS,Otras fuentes y sumideros (naturaleza),Zn (t),0.0
